folioviv,num_refri,num_radio,num_tva,num_tvd,telefono,celular,num_estuf
2161179913,2,0,1,0,2,1,1
2161179914,1,0,0,1,1,2,1
2161179915,1,0,1,1,2,1,1
2161179916,1,0,0,0,2,2,0
2161179917,1,0,1,1,2,1,1
2161179918,0,0,0,1,2,1,1
2161198206,0,0,0,0,2,2,0
2161198207,1,0,0,1,2,1,1
2161198208,1,0,0,1,2,2,0
2200258304,1,0,0,1,1,2,1
2200258305,1,0,0,1,1,1,0
2200268801,1,0,1,1,2,1,1
2200268802,1,0,1,1,2,1,1
2200268803,1,1,2,2,1,1,1
2200268805,1,0,1,1,1,1,1
2200268806,1,0,1,0,1,1,1
2200303201,1,0,2,1,2,1,1
2200303202,1,0,1,1,1,1,1
2200303204,1,0,0,1,1,1,1
2200303205,0,0,0,0,2,1,1
2200303206,1,0,2,0,1,2,1
2200305901,0,0,0,1,2,2,0
2200305902,1,0,1,0,2,1,1
2200305903,1,0,1,1,2,1,1
2200305904,1,1,0,1,2,1,1
2200305905,1,0,0,2,2,1,1
2200305906,2,1,1,1,1,1,1
2200308001,1,0,1,1,1,1,1
2200308006,1,1,1,0,1,1,1
2200324501,1,0,0,0,2,1,1
2108294901,1,0,1,1,1,1,1
2108294902,1,0,1,1,1,1,1
2108294903,1,1,2,0,1,1,1
2108294904,2,1,3,2,2,1,2
2108294906,1,0,1,0,2,1,1
2108297301,1,1,1,1,2,1,1
2108297302,1,0,0,2,1,1,1
2108297303,1,0,1,1,2,1,1
2108297304,1,0,1,1,2,1,1
2108297305,1,1,0,1,1,1,1
2108297306,1,0,0,2,2,1,1
2108328601,1,0,0,1,1,1,1
2108328602,1,0,1,0,2,1,1
2108328603,1,0,0,1,2,1,1
2108328604,1,1,0,1,2,1,1
2108328605,1,0,0,1,1,2,1
2108328606,1,0,0,1,1,1,1
2108387201,1,0,1,1,1,1,1
2108387206,1,0,0,1,1,1,1
2108421901,1,0,0,1,2,1,1
2108421902,1,0,1,0,2,2,1
2201192605,1,0,1,0,2,1,1
2201192606,1,0,0,1,2,1,1
2201214701,1,0,0,1,2,2,1
2201214702,1,0,2,0,2,1,1
2201214703,1,0,0,0,2,2,1
2201214704,1,0,1,0,2,1,1
2201214705,1,0,0,3,1,1,1
2201214706,1,0,0,1,1,1,1
2201238301,1,0,0,3,1,1,1
2201238302,1,0,1,1,2,1,1
2201238303,1,0,2,2,1,1,1
2201238304,1,0,1,0,2,1,1
2201238305,1,0,2,1,1,1,1
2201238306,1,0,1,0,2,1,1
2201256801,1,0,0,3,1,1,1
2201256802,1,0,0,1,2,1,1
2201256803,1,0,0,4,1,1,1
2201256805,1,1,1,0,1,1,1
2201258201,1,1,0,1,1,1,1
2201258202,0,0,0,0,2,1,1
2201258203,1,0,1,1,1,1,1
2161198209,1,0,0,1,1,2,1
2161198210,1,1,1,1,2,1,1
2161198211,1,1,1,0,2,1,0
2161198212,1,0,1,0,2,1,1
2161198213,1,0,1,0,2,1,1
2161198214,1,0,0,0,2,1,1
2161198301,0,1,1,1,2,2,0
2161198302,0,0,0,0,2,2,0
2161198303,1,0,0,0,2,2,1
2161198304,1,1,1,0,2,2,0
2161198305,1,0,0,1,1,2,1
2161198420,1,0,1,0,2,2,1
2161198421,0,0,0,0,2,2,0
2161198422,1,0,1,0,2,2,1
2161198424,0,0,0,1,2,2,1
2161198515,1,0,1,0,2,2,0
2161198516,1,0,1,0,2,2,0
2161198517,0,0,0,0,2,2,0
2161198518,1,1,0,0,2,2,1
2161198519,0,0,0,0,2,2,0
2161220601,1,0,1,1,2,1,1
2200324502,1,0,1,1,2,1,1
2200324503,0,1,0,0,2,2,1
2200324504,1,0,0,2,1,2,1
2200324505,1,0,0,3,2,1,1
2200324506,1,1,0,0,1,2,1
2200326402,1,1,1,3,1,1,1
2200326403,1,0,0,3,1,1,1
2200326404,0,0,0,0,1,1,0
2200326405,1,0,0,2,1,1,1
2200335602,1,0,3,1,2,1,1
2200335602,0,0,0,0,2,1,0
2200335603,1,0,1,1,2,1,1
2200335604,2,0,0,2,1,1,2
2200335606,1,2,2,1,1,1,1
2200340701,1,0,1,0,1,1,1
2200340702,1,0,2,1,1,1,1
2200340703,1,0,1,0,2,1,1
2200340704,1,0,0,1,1,1,1
2200340706,1,0,0,2,2,1,1
2200369301,1,0,2,0,2,1,1
2200369302,1,0,2,0,1,1,1
2108421903,1,0,0,1,1,1,1
2108421906,1,1,0,1,2,1,1
2108554601,1,0,0,2,2,1,2
2108554602,1,1,1,2,1,1,1
2108554604,1,1,1,1,2,1,1
2108554605,1,0,1,1,1,1,1
2108554606,1,0,0,1,2,1,1
2160041201,1,0,1,0,1,1,1
2160041202,1,0,1,0,1,1,1
2160041203,1,1,2,0,1,1,1
2160041204,1,0,3,0,2,1,1
2160041205,1,0,0,1,1,1,1
2160041206,1,0,2,0,2,2,1
2160041307,1,0,0,1,2,1,1
2160041308,1,1,2,0,2,1,1
2160041309,1,0,1,0,2,1,1
2160041310,1,0,1,0,1,1,1
2160041311,1,0,1,3,1,1,1
2160041312,1,0,1,1,2,1,1
2160041413,1,0,0,2,1,2,1
2160041414,1,0,1,1,2,1,1
2201258204,1,0,0,1,1,1,1
2201258205,1,0,0,1,2,1,1
2201261903,1,0,1,2,1,1,1
2201261905,1,0,0,1,1,1,1
2201261906,1,0,1,1,1,1,1
2201282001,1,0,1,1,1,1,1
2201282002,1,0,3,1,1,1,1
2201282004,1,0,1,1,2,1,1
2201282005,0,0,1,0,2,1,1
2201282006,1,0,2,0,1,1,1
2201301501,1,0,1,0,1,1,1
2201301503,1,0,1,0,2,1,1
2201301503,1,0,0,0,2,1,1
2201301505,1,0,0,1,2,1,1
2201301506,0,0,1,0,2,1,1
2201301506,1,0,1,0,2,1,1
2201308401,1,1,2,0,2,1,1
2201308402,1,0,0,1,2,1,1
2201308404,1,0,2,0,2,1,1
2201308404,1,1,0,1,2,1,1
2201308405,1,0,2,0,1,1,1
2161220602,0,0,1,0,2,2,1
2161220604,0,0,0,1,2,1,1
2161220605,1,0,0,0,2,1,1
2161220616,1,1,0,1,2,1,1
2161220617,1,0,1,0,2,2,1
2161220618,1,0,0,1,2,1,1
2161220619,1,1,0,0,2,1,1
2161220620,1,0,0,1,1,1,1
2161220711,1,0,1,0,2,1,1
2161220715,1,0,1,0,2,1,1
2161220822,1,0,1,1,2,1,1
2161220823,1,0,1,1,2,1,1
2161220824,1,0,1,0,2,1,1
2161220825,0,0,1,1,2,1,1
2161220826,1,0,1,1,2,1,1
2161220906,0,0,0,2,2,1,1
2161220907,1,0,1,1,2,1,1
2161220908,0,0,0,1,2,1,1
2161220909,1,0,0,1,2,1,1
2161220910,0,0,1,0,2,1,1
2161220910,1,0,3,0,2,1,1
2200369303,1,0,0,1,2,1,1
2200369304,1,1,3,0,1,1,1
2200369305,0,0,0,0,2,2,1
2200369306,1,0,0,0,2,2,1
2200394802,1,1,0,1,1,2,1
2200394803,0,0,0,1,1,1,1
2200394804,1,0,0,1,1,1,1
2200394805,1,0,0,1,2,1,1
2200415201,1,1,2,1,1,1,1
2200415202,1,0,2,1,2,1,1
2200415203,1,0,1,2,1,1,1
2200415204,1,0,0,1,2,1,1
2200415205,2,0,1,1,1,1,1
2200415206,1,0,0,1,2,1,1
2200424901,1,1,1,0,2,1,1
2200424902,1,0,0,4,1,1,1
2200424903,1,0,3,1,2,1,1
2200424904,1,0,0,0,2,1,1
2200424906,1,0,0,1,2,1,1
2200435001,1,0,0,1,1,1,1
2200435002,1,0,0,0,2,1,1
2160041416,1,0,1,1,1,1,0
2160041418,1,0,0,2,1,1,1
2160241501,0,0,0,1,2,2,1
2160241502,0,0,1,1,2,2,1
2160241503,0,0,1,1,2,2,0
2160241504,0,0,2,1,2,1,1
2160241505,0,0,0,1,2,1,1
2160241506,0,0,1,1,2,1,1
2160241607,1,0,0,1,2,1,1
2160241608,0,1,1,0,2,1,1
2160241609,0,0,0,1,2,1,1
2160241610,0,0,1,0,2,1,1
2160241611,0,0,1,0,2,2,1
2160241612,0,0,0,1,2,1,1
2160241713,0,0,0,1,2,1,1
2160241714,0,0,0,1,2,1,0
2160241715,1,0,1,0,2,1,1
2160241716,0,0,1,0,2,1,1
2160241717,0,0,0,1,2,1,1
2160241718,0,0,0,1,2,1,1
2160241819,0,0,1,1,2,1,1
2201308406,1,0,0,2,1,1,1
2201313601,1,0,1,2,1,1,1
2201313602,1,0,1,3,2,1,1
2201313603,1,0,1,1,2,1,1
2201313604,1,0,0,1,1,1,1
2201313605,1,0,1,3,1,1,1
2201313606,1,0,1,1,1,1,1
2201334701,1,0,1,1,1,1,1
2201334701,1,0,0,1,2,1,1
2201334702,1,0,1,0,1,1,1
2201334703,1,0,0,2,1,1,1
2201334704,1,0,0,2,1,1,1
2201334705,1,0,0,1,1,1,0
2201359301,1,0,1,0,2,2,1
2201359302,1,0,0,3,2,1,1
2201359305,1,1,1,2,1,1,1
2201384801,1,0,1,2,1,1,1
2201384802,1,0,2,2,1,2,1
2201384804,1,0,0,1,2,1,1
2201384806,1,0,0,2,2,1,1
2201385202,1,1,3,0,2,1,1
2161280001,1,1,1,1,2,1,1
2161280002,1,1,0,1,2,1,1
2161280003,1,1,1,1,2,1,1
2161280004,1,0,0,2,2,1,1
2161280005,0,0,0,1,2,1,0
2161280006,1,0,0,2,2,1,1
2161280207,0,1,1,1,2,1,1
2161280208,1,0,2,0,2,1,1
2161280209,0,0,0,1,2,1,1
2161280210,1,0,0,2,1,1,1
2161280211,1,1,1,0,2,1,1
2161280212,1,0,2,0,2,1,1
2161280313,1,0,1,1,2,1,1
2161280314,1,0,1,1,1,1,0
2161280315,1,0,1,0,2,1,1
2161280316,1,1,0,1,2,1,1
2161280317,0,0,0,1,2,1,0
2161280318,0,1,1,0,2,2,1
2161280419,1,0,2,1,2,1,1
2161280420,1,1,1,1,2,2,1
2161280421,1,0,2,0,2,1,1
2200435003,1,0,0,1,2,1,1
2200435004,1,0,0,1,2,1,1
2200435005,1,0,0,1,1,1,1
2200435006,1,1,0,1,1,1,1
2200495501,1,0,1,1,1,1,1
2200495502,1,0,0,2,1,1,1
2200495503,1,0,1,0,1,1,1
2200495505,1,1,0,2,2,1,1
2200495506,1,1,1,1,1,1,1
2200499401,1,1,2,0,2,1,1
2200499402,1,0,0,1,1,2,1
2200499403,1,2,2,2,1,1,1
2200499404,1,1,1,0,1,2,1
2200499405,1,1,2,0,2,1,1
2200499406,1,1,2,1,1,2,1
2200516601,1,0,1,2,1,1,1
2200516602,1,0,2,0,1,1,1
2200516603,1,0,1,1,1,1,1
2200516604,1,0,0,3,2,1,1
2200516605,1,0,1,0,1,1,0
2200516605,1,0,1,1,1,1,1
2160241820,0,0,1,0,2,1,1
2160241821,1,0,1,1,2,1,1
2160241822,0,0,1,0,2,1,1
2160241823,1,0,1,0,2,1,1
2160241824,0,0,1,0,2,1,1
2160271007,1,0,0,1,2,1,1
2160271008,1,0,0,1,1,1,1
2160271009,0,0,1,1,2,1,1
2160271010,1,0,1,0,2,1,1
2160271011,1,0,1,0,2,1,1
2160271012,0,0,0,1,2,1,1
2160271213,1,0,0,1,2,1,1
2160271214,1,0,1,0,2,1,1
2160271215,0,0,0,1,2,1,1
2160271216,1,0,0,1,2,1,1
2160271217,1,0,0,1,2,1,1
2160271218,1,0,1,1,2,1,1
2160271319,1,0,0,1,2,1,1
2160271322,1,0,0,1,2,1,1
2160271323,1,1,0,1,2,1,1
2160271901,1,0,0,1,1,2,1
2201385203,1,0,0,0,2,1,1
2201385204,1,0,0,1,2,1,1
2201385205,1,0,0,1,2,1,1
2201385206,1,0,5,2,2,1,1
2201394901,1,0,2,0,2,1,1
2201394902,0,0,1,0,2,1,1
2201394903,1,0,1,0,2,1,1
2201394904,1,0,0,2,1,1,1
2201394905,0,0,1,0,2,2,1
2201394906,1,0,1,0,2,1,1
2201395002,1,0,1,1,2,1,1
2201395003,1,0,0,1,1,1,1
2201395004,1,0,0,1,2,1,1
2201395005,1,0,1,0,2,1,1
2201395006,1,0,0,1,2,1,1
2201397502,1,0,2,0,1,1,1
2201397504,1,0,0,1,1,1,1
2201397505,1,0,1,0,2,1,1
2201397506,1,0,1,3,2,1,1
2201404402,1,0,2,0,1,1,1
2201404403,1,0,1,0,1,1,1
2161280422,1,0,1,1,2,1,1
2161280423,1,1,1,1,2,1,1
2161280424,0,1,1,1,2,1,1
2161346501,1,1,0,1,2,1,1
2161346503,0,1,1,0,2,2,1
2161346504,0,0,1,0,2,2,1
2161346505,0,0,1,0,2,2,1
2161346506,0,0,1,0,2,2,1
2161346607,1,1,1,1,2,2,1
2161346608,1,0,1,0,2,1,1
2161346609,1,0,1,1,2,1,1
2161346610,1,1,1,0,2,1,1
2161346611,0,0,1,1,2,1,1
2161346612,1,0,1,0,2,1,1
2161346713,1,0,2,0,2,1,1
2161346714,1,0,1,0,2,2,1
2161346715,0,1,0,0,2,1,1
2161346716,1,0,1,0,2,1,1
2161346717,1,0,0,1,2,2,1
2161346718,1,0,0,0,1,1,1
2161346819,0,0,0,1,2,2,1
2200516605,0,0,1,0,1,1,0
2200516606,1,0,0,3,1,1,1
2200526701,1,0,0,2,2,1,0
2200526702,1,0,1,1,1,1,1
2200526703,1,0,1,0,2,1,1
2200526704,1,0,0,2,1,1,1
2200526705,1,0,0,2,1,2,1
2200526706,1,0,1,1,1,1,1
2200542302,1,0,0,2,1,1,1
2200542303,1,0,0,2,2,1,1
2200542304,1,0,1,1,2,1,1
2200542305,0,0,2,0,2,1,1
2200543801,1,1,1,1,1,1,1
2200543803,1,0,1,1,1,1,1
2200543804,1,2,0,1,1,1,1
2200543805,1,0,2,0,1,1,4
2200543806,1,1,1,1,1,2,1
2200545202,1,1,0,2,2,1,1
2200545203,1,0,0,1,2,1,1
2200545205,0,0,0,0,2,1,0
2200545206,1,1,0,1,1,1,1
2160271902,1,0,0,1,2,2,1
2160271902,0,1,0,1,2,2,1
2160271903,1,1,0,1,2,1,1
2160271904,1,1,0,0,1,1,1
2160271905,0,1,1,1,2,2,1
2160271906,0,0,1,0,2,1,0
2160427411,1,0,0,2,2,1,1
2160427412,1,0,0,1,2,1,1
2160427413,0,0,1,1,2,1,1
2160427414,0,0,0,1,2,1,1
2160427415,1,0,1,1,2,1,1
2160427416,1,1,0,1,2,1,0
2160427417,1,0,1,1,2,1,1
2160427418,1,0,1,1,2,1,1
2160427419,1,0,1,1,2,1,1
2160427420,1,0,1,0,2,1,1
2160427501,0,0,1,1,2,2,1
2160427502,0,0,1,1,2,2,1
2160427503,1,0,1,1,2,1,1
2160427504,0,0,1,0,2,1,1
2160427505,1,0,1,1,2,1,1
2201404404,1,1,3,0,1,1,1
2201439601,1,0,0,1,1,1,1
2201439603,1,0,0,2,1,1,1
2201439604,1,0,2,0,1,1,1
2201439605,1,0,0,2,1,1,1
2201446701,1,1,1,0,1,1,1
2201446703,1,0,0,2,2,1,1
2201457301,1,0,1,1,1,1,1
2201457302,1,1,1,1,1,1,1
2201457303,1,1,2,2,1,1,1
2201457304,1,1,0,2,1,1,1
2201457305,1,2,2,0,1,1,1
2201457306,1,1,0,2,2,1,1
2201468801,1,0,0,2,1,1,1
2201468803,1,0,1,0,1,1,1
2201468804,1,0,2,0,2,1,1
2201468805,1,0,0,2,1,2,1
2201468806,1,0,0,1,2,2,1
2201483201,1,0,0,1,2,1,1
2201483202,1,0,1,3,1,1,1
2201483203,1,0,0,1,2,1,1
2161346820,1,0,0,1,2,1,1
2161346821,0,0,0,1,2,1,1
2161346822,1,0,0,1,2,1,1
2161346823,0,0,1,1,2,1,0
2161346824,1,0,1,0,2,1,1
2161390001,2,0,1,1,2,2,1
2161390002,1,0,2,0,1,1,1
2161390003,1,0,1,0,1,1,1
2161390004,0,0,1,0,2,2,1
2161390005,1,1,1,0,2,1,1
2161390206,1,0,0,1,2,1,1
2161390208,1,0,1,1,2,1,1
2161390209,0,0,0,1,2,2,0
2161390210,1,0,0,1,1,2,1
2161390211,1,0,0,1,1,2,1
2161390212,1,0,2,2,1,2,1
2161390213,1,0,2,1,2,1,1
2161390214,1,0,0,0,1,2,1
2161390915,0,0,1,1,2,1,1
2161390916,1,1,1,1,2,1,1
2161390917,1,0,0,1,2,1,1
2200550901,1,0,1,1,2,1,1
2200550902,1,0,0,2,1,2,1
2200550903,1,0,0,1,1,2,1
2200550904,1,1,1,1,1,1,1
2200550905,1,1,1,0,2,2,1
2200550906,1,0,3,0,1,1,1
2200551002,1,0,3,3,1,1,1
2200585501,1,0,0,2,1,1,1
2200585503,1,0,0,2,1,1,1
2200585505,1,0,0,3,1,1,1
2200585506,1,0,0,1,2,1,1
2200601401,1,0,0,2,1,1,1
2200601402,2,0,3,1,1,1,1
2200601403,1,1,0,1,1,1,1
2200601404,1,0,1,3,1,1,1
2200601406,1,0,3,0,1,1,1
2200617601,1,2,0,2,1,2,1
2200617602,0,0,1,1,2,1,1
2200617603,1,0,1,0,2,1,1
2200617604,1,0,0,1,1,1,1
2200617605,1,1,1,1,2,1,2
2160427606,0,1,0,1,2,1,0
2160427607,0,0,0,1,2,1,0
2160427608,0,0,0,1,2,1,1
2160427609,1,0,0,1,2,1,1
2160427610,1,0,0,2,2,1,1
2160427610,0,0,0,0,2,1,1
2160427721,0,0,0,1,2,2,1
2160427721,1,0,0,2,2,1,1
2160427722,0,0,0,1,2,2,0
2160427723,0,1,0,1,2,1,0
2160427724,0,0,0,1,2,1,0
2160427725,1,1,0,1,2,1,1
2160569001,1,0,0,1,2,1,1
2160569002,0,0,2,2,2,1,1
2160569003,1,0,0,2,2,1,1
2160569005,0,0,0,1,2,1,1
2160569206,1,0,1,0,2,1,0
2160569207,1,0,0,1,2,1,1
2160569208,1,0,0,1,2,1,0
2160569209,0,0,0,1,2,1,1
2160569210,1,0,1,1,2,2,1
2201483205,1,0,0,4,1,1,1
2201483206,1,0,1,0,2,1,1
2201501901,1,0,0,1,2,1,1
2201501902,1,0,0,1,2,1,1
2201501903,1,0,1,0,1,1,1
2201501904,1,0,0,1,2,1,1
2201501905,0,0,0,1,2,1,0
2201501905,1,0,0,1,2,1,1
2201501906,1,0,0,1,2,2,1
2201504001,1,0,0,2,1,1,1
2201504002,1,0,0,1,1,1,1
2201504003,0,0,0,1,2,1,0
2201504003,1,0,0,0,2,1,1
2201504004,1,1,1,1,2,1,1
2201504006,1,0,0,1,1,1,1
2201516501,1,0,0,3,1,1,1
2201516502,1,0,1,3,1,1,1
2201516503,1,0,0,3,1,1,1
2201516504,1,1,0,1,2,1,0
2201516505,1,0,2,2,1,1,1
2201522406,1,0,0,1,2,1,1
2161390918,1,0,0,2,1,2,1
2161390919,1,1,1,1,1,2,1
2161516301,0,0,0,1,2,1,1
2161516302,0,0,0,1,2,1,0
2161516303,0,0,0,1,2,1,1
2161516304,0,0,3,0,2,2,0
2161516317,1,0,0,1,1,1,1
2161516318,0,0,0,1,2,1,1
2161516319,0,0,0,1,2,1,1
2161516320,0,0,0,1,2,1,1
2161516422,0,0,0,1,2,1,1
2161516424,1,1,0,0,2,1,1
2161516425,1,0,1,0,2,1,1
2161516506,1,0,0,1,2,2,1
2161516508,0,0,1,0,2,2,0
2161516509,1,0,1,0,2,2,1
2161516510,1,0,0,1,2,2,0
2161516611,0,0,1,1,2,1,1
2161516612,1,0,2,1,2,1,1
2161516613,0,1,0,1,2,2,0
2161516614,0,0,1,1,2,1,1
2200617606,1,0,0,2,1,1,1
2200635701,1,0,1,2,1,1,1
2200635702,1,0,1,0,1,1,1
2200635703,1,0,2,1,2,1,1
2200635705,1,0,0,1,2,1,1
2200635706,1,1,0,1,2,1,1
2200641301,1,0,1,1,2,1,1
2200641302,1,0,1,0,2,1,1
2200641303,1,0,3,0,2,1,1
2200641305,1,0,0,1,2,1,1
2200641306,1,0,0,2,2,1,1
2200652801,1,1,0,1,2,2,1
2200652803,1,0,1,0,2,1,1
2200652804,1,0,0,0,2,1,1
2200652806,1,0,1,1,2,1,1
2200654201,1,1,0,3,1,1,1
2200654203,1,1,0,3,1,1,0
2200654204,1,0,0,1,1,1,1
2200654205,1,0,0,2,1,1,1
2200654206,1,0,0,2,2,1,1
2200658901,1,0,0,2,1,1,1
2160569211,1,0,0,2,2,1,1
2160569212,1,0,1,1,2,1,0
2160569213,0,0,0,1,2,1,0
2160569214,1,0,1,1,2,1,1
2160569215,1,1,0,1,2,2,1
2160569816,0,0,1,1,2,2,0
2160569818,0,0,1,1,2,2,0
2160569819,1,0,1,1,2,2,0
2160569820,0,0,1,1,2,1,1
2160569921,1,0,1,0,2,1,1
2160569922,1,1,1,0,2,2,1
2160569923,1,0,1,0,1,2,1
2160569924,0,0,0,1,2,1,0
2160569925,0,0,1,1,2,1,1
2160884311,1,0,1,1,2,1,1
2160884312,0,1,1,1,2,1,1
2160884314,0,0,0,1,2,2,1
2160884320,0,0,0,1,2,1,0
2160884321,1,0,1,0,2,1,1
2160884322,0,0,2,0,2,1,1
2160884323,0,0,0,1,2,1,1
2201524602,1,0,0,0,1,1,1
2201524604,1,0,0,3,1,1,1
2201524606,1,0,0,3,2,1,1
2201528701,1,0,1,3,1,1,1
2201528702,1,0,0,2,1,1,1
2201528704,1,0,1,1,1,1,1
2201528706,1,0,1,1,2,1,1
2201528706,0,0,0,1,2,1,0
2201528706,0,0,0,1,2,1,0
2201528706,1,0,0,1,2,1,1
2201536801,1,0,0,1,2,1,1
2201536803,1,0,1,0,2,1,1
2201536804,1,0,0,2,2,1,1
2201536805,1,0,0,1,1,1,1
2201566201,1,0,0,1,2,1,1
2201566203,1,0,0,3,1,1,1
2201566204,1,0,0,2,1,1,1
2201566205,1,0,0,2,2,1,1
2201566206,1,0,0,1,2,1,1
2201575901,1,0,0,1,2,1,1
2201575902,1,0,1,0,2,1,1
2161629011,1,1,0,1,2,1,1
2161629012,1,1,1,0,2,1,0
2161629013,1,0,0,0,2,1,0
2161629014,0,0,0,0,2,1,0
2161629015,1,1,1,0,2,1,0
2161629701,1,0,1,0,2,1,1
2161629702,0,0,0,1,2,1,0
2161629703,1,0,0,1,2,1,0
2161629704,1,1,0,0,2,1,1
2161629705,1,0,1,0,2,1,1
2161629716,0,0,0,1,2,2,0
2161629718,1,0,0,1,2,2,0
2161629719,0,0,0,1,2,2,0
2161629806,0,0,0,0,2,2,0
2161629807,0,0,0,0,2,2,0
2161629808,1,0,0,1,2,2,0
2161629809,0,0,0,0,2,2,1
2161629810,1,0,0,0,2,1,0
2161629920,1,0,0,1,2,1,0
2161629921,0,0,0,1,2,2,0
2161629922,1,0,0,1,2,1,0
2200658902,1,0,2,0,1,1,1
2200658903,1,1,0,1,1,1,1
2200658904,1,1,0,1,1,1,1
2200669001,1,0,1,2,2,1,1
2200669003,1,0,1,2,2,1,1
2200669004,1,0,0,1,2,1,1
2200698501,1,0,1,1,1,2,1
2200698502,1,1,0,2,1,1,1
2200698503,1,0,0,0,2,1,1
2200698504,1,0,1,0,2,1,1
2200698505,1,0,1,0,1,1,1
2200698506,1,0,0,2,2,1,1
2200705401,1,0,1,1,2,1,1
2200705402,1,0,0,1,1,1,1
2200705403,1,0,1,1,2,1,1
2200705405,1,0,1,2,2,1,1
2200725601,1,1,0,1,1,1,1
2200725602,1,0,1,1,1,1,1
2200725603,1,0,2,1,1,1,1
2200725604,1,0,0,2,1,1,1
2200737702,1,0,0,1,1,1,1
2160884324,1,0,1,0,2,1,1
2160884415,1,0,1,1,1,1,1
2160884416,1,0,1,0,2,1,1
2160884417,1,0,0,1,2,1,1
2160884418,1,0,1,1,2,1,1
2160884501,1,0,0,1,2,1,1
2160884502,1,0,0,1,2,1,1
2160884503,0,1,1,0,2,1,1
2160884607,1,1,1,1,1,1,1
2160884608,0,1,0,0,2,2,1
2160884609,0,0,1,0,2,1,1
2160939006,1,0,0,2,2,1,0
2160939007,0,0,0,0,2,1,1
2160939008,0,1,0,1,2,2,0
2160939009,1,0,0,1,2,1,1
2160939010,1,0,1,0,2,1,0
2160939701,1,0,1,1,2,2,1
2160939703,0,0,1,1,2,1,1
2160939704,1,0,1,1,2,1,1
2160939705,1,0,0,1,1,2,0
2160939721,0,0,0,1,2,1,0
2201575903,1,0,0,3,1,1,1
2201575904,1,0,0,2,1,1,1
2201575905,1,1,0,4,2,1,1
2201575906,1,0,1,1,1,1,1
2201585001,2,1,0,3,1,1,1
2201585002,1,0,0,1,1,1,1
2201585003,1,0,0,5,1,1,1
2201585005,1,0,0,2,1,1,1
2201585006,1,0,0,2,1,1,1
2201591501,1,1,0,2,1,1,1
2201591502,1,0,0,1,2,1,1
2201591503,1,0,0,1,1,1,1
2201591505,1,0,0,1,2,1,1
2201597401,1,0,0,2,2,1,1
2201597402,1,0,0,3,1,1,1
2201597405,1,0,0,1,2,1,1
2201597406,1,1,2,2,1,1,1
2201609602,1,0,0,1,2,1,1
2201609603,1,1,0,1,2,1,1
2201609605,1,0,1,1,1,1,1
2201609606,1,0,1,1,2,1,1
2161629923,0,1,0,1,2,1,0
2161629924,0,0,0,0,2,2,0
2161756212,1,0,1,0,2,1,1
2161756213,0,0,1,0,2,2,0
2161756214,1,0,1,0,2,1,0
2161756221,0,1,0,0,2,1,0
2161756222,1,0,1,0,2,1,0
2161756223,0,1,0,1,2,1,0
2161756224,1,1,0,0,2,1,0
2161756225,0,0,1,0,2,1,0
2161756316,0,0,1,0,2,1,1
2161756316,0,1,0,0,2,1,0
2161756317,0,0,0,0,2,2,0
2161756318,0,0,0,0,2,1,0
2161756319,0,0,0,0,2,1,0
2161756320,0,0,0,0,2,1,0
2161756406,0,0,0,0,2,2,0
2161756407,1,0,1,0,2,1,0
2161756408,0,0,0,0,2,1,0
2161756409,0,0,1,0,2,1,0
2161756410,0,0,1,0,2,2,0
2200737703,1,0,0,3,1,1,1
2200737705,1,0,1,2,1,1,1
2200737706,1,0,4,1,1,1,1
2200739301,1,1,1,1,1,1,1
2200739302,1,0,3,0,1,1,1
2200739303,1,0,1,3,1,1,1
2200739305,1,0,0,2,1,1,1
2200746802,1,0,0,1,1,1,1
2200746803,1,1,1,0,1,1,1
2200746804,1,1,1,1,1,1,1
2200746805,1,0,0,2,2,1,1
2200768202,1,0,0,1,1,1,1
2200768206,1,0,0,1,1,1,1
2200769904,1,0,1,2,1,1,1
2200784002,1,0,0,3,1,1,1
2200784004,1,0,0,1,2,1,1
2200784005,1,0,0,1,2,1,1
2200797501,1,0,1,0,2,1,1
2200797502,1,1,1,3,2,1,1
2200797503,1,0,0,2,2,1,1
2200797504,1,0,1,0,1,1,1
2160939722,1,0,1,1,2,1,1
2160939723,0,0,0,1,1,1,0
2160939724,0,0,1,1,2,1,0
2160939816,1,0,0,1,2,1,0
2160939817,1,0,1,1,2,1,1
2160939818,1,0,0,1,2,2,0
2160939819,0,1,0,1,2,1,1
2160939820,0,0,0,1,2,2,0
2160939911,0,0,1,1,2,2,0
2160939912,0,1,1,0,2,2,0
2160939913,1,0,0,1,2,1,0
2160939914,1,1,1,1,2,1,1
2160939915,1,2,1,1,2,1,0
2160964206,0,0,1,0,1,1,1
2160964208,0,0,2,0,2,1,1
2160964209,1,0,0,1,2,1,1
2160964210,1,0,1,0,2,1,2
2160964216,1,0,0,1,2,1,1
2160964217,1,0,0,1,2,1,1
2160964218,0,1,1,0,1,1,1
2160964311,0,0,1,0,2,2,0
2201611701,1,0,0,1,2,1,1
2201611702,1,0,2,1,1,1,1
2201611703,1,1,2,1,1,1,1
2201611705,1,1,0,3,1,1,1
2201616301,0,0,0,1,2,1,1
2201616302,1,0,0,2,1,1,1
2201616304,1,0,0,2,2,1,1
2201616305,1,0,0,2,2,1,1
2201616306,0,0,0,0,2,1,1
2201621801,1,1,1,0,2,1,1
2201621802,1,0,0,1,1,1,1
