folioviv,combustible,disp_elect,estufa_chi,,,#NAME?
2808183221,3,1, ,,,
2808183222,3,1, ,,,
2808183223,3,1, ,,,
2808183224,3,1, ,,,
2808183507,1,1,1,,,
2808183508,3,1, ,,,
2808183509,1,1,2,,,
2808183510,1,1,2,,,
2808183511,3,1, ,,,
2808183713,1,1,1,,,
2808183715,3,1, ,,,
2808183717,3,1, ,,,
2808183718,3,1, ,,,
2808183801,3,1, ,,,
2808183802,1,1,1,,,
2808183804,1,1,1,,,
2808183805,3,1, ,,,
2808183806,3,1, ,,,
2808203019,3,1, ,,,
2808203020,3,1, ,,,
2808203021,1,1,2,,,
2808203022,3,1, ,,,
2808203023,3,1, ,,,
2808203024,3,1, ,,,
2808203307,3,1, ,,,
2808203308,3,1, ,,,
2808203309,3,1, ,,,
2808203310,3,1, ,,,
2808203311,1,1,1,,,
2808203312,3,1, ,,,
2808203401,3,1, ,,,
2808203402,3,1, ,,,
2808203403,3,1, ,,,
2808203404,3,1, ,,,
2808203405,3,1, ,,,
2808203406,3,1, ,,,
2808203913,3,1, ,,,
2808203914,3,1, ,,,
2808203915,3,1, ,,,
2808203916,3,1, ,,,
2808203917,3,1, ,,,
2808203918,3,1, ,,,
2808309513,3,1, ,,,
2808309514,3,1, ,,,
2808309515,3,1, ,,,
2808309516,3,1, ,,,
2808309517,3,1, ,,,
2808309518,3,1, ,,,
2808309601,3,1, ,,,
2808309602,1,1,1,,,
2808309603,3,1, ,,,
2808309604,3,1, ,,,
2808309605,3,1, ,,,
2808309606,3,1, ,,,
2808309719,3,1, ,,,
2808309721,3,1, ,,,
2808309722,3,1, ,,,
2808309723,3,1, ,,,
2808309724,3,1, ,,,
2808309807,3,1, ,,,
2808309808,3,1, ,,,
2808309809,3,1, ,,,
2808309810,3,1, ,,,
2808309811,3,1, ,,,
2808309812,3,1, ,,,
2808445201,3,1, ,,,
2808445202,4,1, ,,,
2808445203,3,1, ,,,
2808445204,3,1, ,,,
2808445205,3,1, ,,,
2808445206,3,1, ,,,
2860019007,3,1, ,,,
2860019008,1,1,1,,,
2860019009,3,1, ,,,
2860019011,3,1, ,,,
2860019012,3,1, ,,,
2860019213,1,1,1,,,
2860019214,3,1, ,,,
2860019215,3,1, ,,,
2860019216,3,1, ,,,
2860019218,3,1, ,,,
2860019901,3,1, ,,,
2860019902,3,1, ,,,
2860019903,3,1, ,,,
2860019904,3,1, ,,,
2860019905,3,1, ,,,
2860019906,3,1, ,,,
2860102306,3,1, ,,,
2860102307,6,1, ,,,
2860102308,3,1, ,,,
2860102309,3,1, ,,,
2860102310,3,1, ,,,
2860102316,3,1, ,,,
2860102317,3,1, ,,,
2860102318,3,1, ,,,
2860102319,1,1,1,,,
2860102320,3,1, ,,,
2860102421,1,1,2,,,
2860102422,1,1,2,,,
2860102423,3,1, ,,,
2860102424,1,1,2,,,
2860102501,1,1,2,,,
2860102502,1,1,1,,,
2860102503,3,1, ,,,
2860102504,3,1, ,,,
2860102505,1,1,1,,,
2860102611,1,1,2,,,
2860102612,1,1,2,,,
2860102613,3,1, ,,,
2860102614,1,1,2,,,
2860102615,1,1,2,,,
2860120019,3,1, ,,,
2860120021,3,1, ,,,
2860120022,3,1, ,,,
2860120024,3,1, ,,,
2860120701,3,1, ,,,
2860120702,3,1, ,,,
2860120704,3,1, ,,,
2860120705,3,1, ,,,
2860120706,3,1, ,,,
2860120807,3,1, ,,,
2860120808,3,1, ,,,
2860120810,3,1, ,,,
2860120811,3,1, ,,,
2860120812,3,1, ,,,
2860120913,3,1, ,,,
2860120914,3,1, ,,,
2860120915,3,1, ,,,
2860120916,3,1, ,,,
2860120917,3,1, ,,,
2860209201,3,1, ,,,
2860209202,3,1, ,,,
2860209204,3,1, ,,,
2860209205,3,1, ,,,
2860209221,3,1, ,,,
2860209223,1,1,2,,,
2860209225,3,1, ,,,
2860209226,3,1, ,,,
2860209316,1,1,2,,,
2860209317,3,1, ,,,
2860209318,3,1, ,,,
2860209319,3,1, ,,,
2860209320,3,1, ,,,
2860209406,3,1, ,,,
2860209407,3,1, ,,,
2860209408,3,1, ,,,
2860209409,3,1, ,,,
2860209410,3,1, ,,,
2860209512,3,1, ,,,
2860209513,3,1, ,,,
2860209514,3,1, ,,,
2860209515,3,1, ,,,
2860210606,3,1, ,,,
2860210607,3,1, ,,,
2860210608,3,1, ,,,
2860210609,1,1,2,,,
2860210610,3,1, ,,,
2860210616,3,1, ,,,
2860210617,1,1,1,,,
2860210618,3,1, ,,,
2860210619,3,1, ,,,
2860210620,3,1, ,,,
2860210712,1,1,1,,,
2860210713,3,1, ,,,
2860210714,1,5,1,,,
2860210715,1,1,1,,,
2860210801,3,1, ,,,
2860210802,3,1, ,,,
2860210803,1,1,1,,,
2860210804,1,1,1,,,
2860210805,3,1, ,,,
2860232017,1,1,1,,,
2860232018,3,1, ,,,
2860232019,3,1, ,,,
2860232020,3,1, ,,,
2860232021,3,1, ,,,
2860232022,1,1,2,,,
2860232206,1,1,1,,,
2860232207,3,1, ,,,
2860232208,1,1,1,,,
2860232209,1,1,1,,,
2860232210,3,1, ,,,
2860232211,1,5,1,,,
2860232212,3,1, ,,,
2860232213,3,1, ,,,
2860232214,1,1,1,,,
2860232215,3,1, ,,,
2860232216,1,1,1,,,
2860232301,1,1,1,,,
2860232302,1,1,1,,,
2860232303,3,1, ,,,
2860232304,1,1,1,,,
2860232305,3,1, ,,,
2860232923,4,1, ,,,
2860232924,3,1, ,,,
2860232926,3,1, ,,,
2860232927,6,1, ,,,
2860232928,3,1, ,,,
2860239302,1,1,1,,,
2860239304,1,1,2,,,
2860239305,3,1, ,,,
2860239306,1,1,1,,,
2860239312,3,1, ,,,
2860239313,1,1,1,,,
2860239314,1,1,2,,,
2860239315,3,1, ,,,
2860239316,1,1,1,,,
2860239417,1,1,1,,,
2860239418,3,1, ,,,
2860239419,3,1, ,,,
2860239420,3,1, ,,,
2860239421,3,1, ,,,
2860239507,3,1, ,,,
2860239508,3,1, ,,,
2860239509,1,1,1,,,
2860239510,3,1, ,,,
2860239511,3,1, ,,,
2860239622,3,1, ,,,
2860239623,3,1, ,,,
2860239624,3,1, ,,,
2860239625,3,1, ,,,
2860239626,1,1,1,,,
2860267401,3,1, ,,,
2860267402,3,1, ,,,
2860267403,4,1, ,,,
2860267404,3,1, ,,,
2860267405,4,1, ,,,
2860267406,4,1, ,,,
2860267507,3,1, ,,,
2860267508,3,1, ,,,
2860267509,3,1, ,,,
2860267510,3,1, ,,,
2860267511,3,1, ,,,
2860267512,3,1, ,,,
2860267613,1,1,1,,,
2860267614,1,1,1,,,
2860267615,1,1,1,,,
2860267616,4,1, ,,,
2860267617,3,1, ,,,
2860267618,3,1, ,,,
2860267719,1,1,1,,,
2860267720,1,1,1,,,
2860267721,3,1, ,,,
2860267722,1,1,1,,,
2860267723,4,1, ,,,
2860267724,1,1,1,,,
2860303013,3,1, ,,,
2860303014,3,1, ,,,
2860303015,3,1, ,,,
2860303016,1,1,2,,,
2860303017,3,1, ,,,
2860303018,3,1, ,,,
2860303219,1,1,2,,,
2860303220,3,1, ,,,
2860303221,3,1, ,,,
2860303223,3,1, ,,,
2860303224,3,1, ,,,
2860303801,3,1, ,,,
2860303802,1,1,1,,,
2860303803,1,1,1,,,
2860303804,1,1,1,,,
2860303805,3,1, ,,,
2860303806,3,1, ,,,
2860303907,3,1, ,,,
2860303908,3,1, ,,,
2860303909,3,1, ,,,
2860303910,3,1, ,,,
2860303911,3,1, ,,,
2860303912,3,1, ,,,
2860379019,1,1,2,,,
2860379020,3,1, ,,,
2860379021,3,1, ,,,
2860379022,3,1, ,,,
2860379023,1,3,2,,,
2860379024,1,3,1,,,
2860379701,1,1,1,,,
2860379702,1,1,1,,,
2860379703,3,1, ,,,
2860379704,3,1, ,,,
2860379705,1,1,2,,,
2860379706,3,1, ,,,
2860379807,3,1, ,,,
2860379808,1,1,1,,,
2860379809,3,1, ,,,
2860379810,1,1,1,,,
2860379811,1,1,1,,,
2860379812,1,1,1,,,
2860379913,1,1,2,,,
2860379914,1,5,2,,,
2860379915,1,3,1,,,
2860379916,1,1,2,,,
2860379917,1,1,2,,,
2860379918,1,1,2,,,
2860381201,1,1,2,,,
2860381202,3,1, ,,,
2860381204,1,1,2,,,
2860381205,1,1,2,,,
2860381206,1,1,2,,,
2860381307,3,1, ,,,
2860381308,1,1,1,,,
2860381309,1,1,2,,,
2860381310,1,1,2,,,
2860381311,1,1,2,,,
2860381312,3,1, ,,,
2860381413,1,1,2,,,
2860381414,3,1, ,,,
2860381415,1,1,2,,,
2860381416,1,1,1,,,
2860381417,1,1,2,,,
2860381418,1,1,2,,,
2860381519,1,1,2,,,
2860381520,1,1,2,,,
2860381521,1,1,2,,,
2860381522,1,1,2,,,
2860381524,1,2,1,,,
2860391611,3,1, ,,,
2860391612,3,1, ,,,
2860391613,3,1, ,,,
2860391614,1,1,2,,,
2860391615,1,1,1,,,
2860391617,3,1, ,,,
2860391618,3,1, ,,,
2860391619,3,1, ,,,
2860391620,3,1, ,,,
2860391621,3,1, ,,,
2860391722,3,1, ,,,
2860391723,3,1, ,,,
2860391724,3,1, ,,,
2860391725,3,1, ,,,
2860391726,3,1, ,,,
2860391801,1,1,1,,,
2860391802,3,1, ,,,
2860391803,3,1, ,,,
2860391804,3,1, ,,,
2860391805,3,1, ,,,
2860391906,1,1,2,,,
2860391907,3,1, ,,,
2860391908,1,1,2,,,
2860391909,3,1, ,,,
2860391910,3,1, ,,,
2860483511,1,1,2,,,
2860483513,3,1, ,,,
2860483514,1,1,2,,,
2860483515,3,1, ,,,
2860483516,1,1,1,,,
2860483518,3,1, ,,,
2860483519,1,1,2,,,
2860483520,1,1,2,,,
2860483521,3,1, ,,,
2860483601,3,1, ,,,
2860483602,1,1,1,,,
2860483603,1,1,2,,,
2860483604,3,1, ,,,
2860483605,3,1, ,,,
2860483706,1,1,2,,,
2860483707,1,1,1,,,
2860483708,1,1,2,,,
2860483709,1,5,1,,,
2860483710,1,5,2,,,
2860483822,1,1,2,,,
2860483823,1,1,2,,,
2860483824,1,1,2,,,
2860483825,1,1,2,,,
2860483826,1,1,2,,,
2860516012,1,1,2,,,
2860516013,1,1,1,,,
2860516015,1,1,1,,,
2860516016,1,1,1,,,
2860516017,1,1,1,,,
2860516201,1,1,2,,,
2860516202,1,1,1,,,
2860516203,1,1,1,,,
2860516204,1,1,1,,,
2860516205,1,1,1,,,
2860516223,1,1,2,,,
2860516224,1,1,1,,,
2860516225,1,1,2,,,
2860516226,1,1,1,,,
2860516318,1,1,1,,,
2860516319,1,1,1,,,
2860516320,1,1,1,,,
2860516322,1,1,1,,,
2860516906,1,1,1,,,
2860516907,1,1,1,,,
2860516908,1,1,1,,,
2860516909,1,1,1,,,
2860516910,1,1,1,,,
2860516911,1,1,1,,,
2860518011,1,1,1,,,
2860518012,1,1,1,,,
2860518013,1,5,1,,,
2860518014,1,1,1,,,
2860518201,1,1,1,,,
2860518202,3,1, ,,,
2860518203,1,1,1,,,
2860518205,3,1, ,,,
2860518206,1,1,1,,,
2860518207,1,1,1,,,
2860518208,1,1,1,,,
2860518209,1,1,1,,,
2860518210,1,1,1,,,
2860518321,1,1,2,,,
2860518322,1,1,1,,,
2860518323,3,1, ,,,
2860518324,1,1,1,,,
2860518325,3,1, ,,,
2860518416,1,1,1,,,
2860518417,1,1,2,,,
2860518418,1,1,1,,,
2860518419,3,1, ,,,
2860518420,1,1,1,,,
2860538401,1,1,1,,,
2860538402,3,1, ,,,
2860538403,3,1, ,,,
2860538404,3,1, ,,,
2860538405,3,1, ,,,
2860538406,3,1, ,,,
2860538507,3,1, ,,,
2860538509,3,1, ,,,
2860538510,1,1,1,,,
2860538511,3,1, ,,,
2860538512,3,1, ,,,
2860538613,3,1, ,,,
2860538614,3,1, ,,,
2860538615,3,1, ,,,
2860538616,3,1, ,,,
2860538617,3,1, ,,,
2860538618,3,1, ,,,
2860547019,3,1, ,,,
2860547021,1,1,2,,,
2860547022,3,1, ,,,
2860547023,3,1, ,,,
2860547024,3,5, ,,,
2860547701,1,1,2,,,
2860547703,3,1, ,,,
2860547704,3,1, ,,,
2860547705,3,1, ,,,
2860547706,3,1, ,,,
2860547807,3,1, ,,,
2860547808,1,1,1,,,
2860547809,3,1, ,,,
2860547810,3,1, ,,,
2860547811,3,1, ,,,
2860547812,3,1, ,,,
2860547913,3,1, ,,,
2860547914,3,1, ,,,
2860547916,3,1, ,,,
2860547917,1,1,2,,,
2860547918,3,1, ,,,
2860567201,1,1,1,,,
2860567202,3,1, ,,,
2860567204,1,1,2,,,
2860567205,3,1, ,,,
2860567206,1,1,2,,,
2860567207,3,1, ,,,
2860567208,1,1,2,,,
2860567209,1,1,1,,,
2860567210,4,1, ,,,
2860567311,1,1,2,,,
2860567312,3,1, ,,,
2860567313,3,1, ,,,
2860567314,1,1,1,,,
2860567315,1,1,1,,,
2860567421,1,1,2,,,
2860567422,3,1, ,,,
2860567423,3,1, ,,,
2860567424,1,1,1,,,
2860567425,3,1, ,,,
2860567516,1,1,1,,,
2860567517,3,1, ,,,
2860567518,3,1, ,,,
2860567519,3,1, ,,,
2860567520,3,1, ,,,
2900017501,3,1, ,,,
2900017502,3,1, ,,,
2900017503,3,1, ,,,
2900017505,3,1, ,,,
2900017506,3,1, ,,,
2900021301,3,1, ,,,
2900021302,3,1, ,,,
2900021303,6,1, ,,,
2900021304,3,1, ,,,
2900021306,3,1, ,,,
2900037902,3,1, ,,,
2900037903,3,1, ,,,
2900037904,3,1, ,,,
2900037905,3,1, ,,,
2900041701,3,1, ,,,
2900041702,3,1, ,,,
2900041705,3,1, ,,,
2900041706,3,1, ,,,
2900043401,3,1, ,,,
2900043402,3,1, ,,,
2900043404,3,1, ,,,
2900043405,3,1, ,,,
2900043406,3,1, ,,,
2900056602,3,1, ,,,
2900056603,3,1, ,,,
2900056604,3,1, ,,,
2900056605,3,1, ,,,
2900056606,4,1, ,,,
2900061802,3,1, ,,,
2900061803,3,1, ,,,
2900061804,3,1, ,,,
2900061805,1,1,1,,,
2900061806,3,1, ,,,
2900064201,3,1, ,,,
2900064204,3,1, ,,,
2900069001,3,1, ,,,
2900069003,3,1, ,,,
2900069005,3,1, ,,,
2900069006,3,1, ,,,
2900080501,3,1, ,,,
2900080502,3,1, ,,,
2900080503,3,1, ,,,
2900080505,3,1, ,,,
2900080506,3,1, ,,,
2900082301,3,1, ,,,
2900082302,3,1, ,,,
2900082303,3,1, ,,,
2900082304,3,1, ,,,
2900082305,3,1, ,,,
2900099901,3,1, ,,,
2900099902,3,1, ,,,
2900099903,3,1, ,,,
2900099904,3,1, ,,,
2900099905,3,1, ,,,
2900099906,3,1, ,,,
2900125701,3,1, ,,,
2900125702,3,1, ,,,
2900125704,3,1, ,,,
2900125706,3,1, ,,,
2900135401,3,1, ,,,
2900135402,3,1, ,,,
2900135403,3,1, ,,,
2900135404,3,1, ,,,
2900135405,3,1, ,,,
2900137601,3,1, ,,,
2900137602,3,1, ,,,
2900137603,3,1, ,,,
2900137605,3,1, ,,,
2900137606,3,1, ,,,
2900157013,3,1, ,,,
2900157014,3,1, ,,,
2900157016,3,1, ,,,
2900157018,3,1, ,,,
2900157207,3,1, ,,,
2900157209,3,1, ,,,
2900157210,3,1, ,,,
2900157211,3,1, ,,,
2900157212,4,1, ,,,
2900157519,3,1, ,,,
2900157520,3,1, ,,,
2900157521,3,1, ,,,
2900157523,3,1, ,,,
2900157524,3,1, ,,,
2900157801,3,1, ,,,
2900157802,3,1, ,,,
2900157803,3,1, ,,,
2900157804,3,1, ,,,
2900157805,3,1, ,,,
2900183301,3,1, ,,,
2900183302,3,1, ,,,
2900183305,3,1, ,,,
2900183419,3,1, ,,,
2900183422,3,1, ,,,
2900183714,3,1, ,,,
2900183718,3,1, ,,,
2900183909,3,1, ,,,
2900183910,3,1, ,,,
2900183911,3,1, ,,,
2900183912,3,1, ,,,
2900190601,3,1, ,,,
2900190602,3,1, ,,,
2900190603,3,1, ,,,
2900190605,3,1, ,,,
2900190606,3,1, ,,,
2900195801,3,1, ,,,
2900195802,3,1, ,,,
2900195803,3,1, ,,,
2900195805,3,1, ,,,
2900195806,4,1, ,,,
2900208201,3,1, ,,,
2900208202,3,1, ,,,
2900208203,3,1, ,,,
2900208204,3,1, ,,,
2900208205,5,1, ,,,
2900211001,3,1, ,,,
2900211002,3,1, ,,,
2900211003,3,1, ,,,
2900211004,3,1, ,,,
2900211005,3,1, ,,,
2900219501,4,1, ,,,
2900219503,4,1, ,,,
2900221301,3,1, ,,,
2900221302,4,1, ,,,
2900221304,4,1, ,,,
2900221305,3,1, ,,,
2900221306,4,1, ,,,
2900232901,3,1, ,,,
2900232902,3,1, ,,,
2900232903,3,1, ,,,
2900232904,1,1,1,,,
2900232905,3,1, ,,,
2900232906,3,1, ,,,
2900248701,3,1, ,,,
2900248702,3,1, ,,,
2900248703,3,1, ,,,
2900248704,3,1, ,,,
2900248705,3,1, ,,,
2900248706,1,1,1,,,
2900249401,3,1, ,,,
2900249402,3,1, ,,,
2900249403,2,1,2,,,
2900249404,3,1, ,,,
2900249406,3,1, ,,,
2900252601,3,1, ,,,
2900252602,3,1, ,,,
2900252603,3,1, ,,,
2900252604,3,1, ,,,
2900252605,3,1, ,,,
2900252606,3,1, ,,,
2900262801,1,1,2,,,
2900262802,3,1, ,,,
2900262803,3,1, ,,,
2900262804,2,4,2,,,
2900262806,2,1,2,,,
2900269201,3,1, ,,,
2900269202,3,1, ,,,
2900269203,3,1, ,,,
2900269204,3,1, ,,,
2900269205,3,1, ,,,
2900269206,3,1, ,,,
2900284001,3,1, ,,,
2900284003,3,1, ,,,
2900284005,3,1, ,,,
2900299501,3,1, ,,,
2900299503,3,1, ,,,
2900299504,3,1, ,,,
2900299505,3,1, ,,,
2900299506,3,1, ,,,
2900314301,3,1, ,,,
2900314302,3,1, ,,,
2900314303,3,1, ,,,
2900314304,3,1, ,,,
2900314305,3,1, ,,,
2900314306,3,1, ,,,
2900314419,3,1, ,,,
2900314420,3,1, ,,,
2900314422,3,1, ,,,
2900314423,3,1, ,,,
2900314424,3,1, ,,,
2900314713,3,1, ,,,
2900314714,3,1, ,,,
2900314716,3,1, ,,,
2900314717,3,1, ,,,
2900314718,3,1, ,,,
2900314907,3,1, ,,,
2900314908,3,1, ,,,
2900314909,3,1, ,,,
2900314912,3,1, ,,,
2900321019,3,1, ,,,
2900321021,3,1, ,,,
2900321022,3,1, ,,,
2900321023,3,1, ,,,
2900321024,3,1, ,,,
2900321215,3,1, ,,,
2900321216,3,1, ,,,
2900321217,3,1, ,,,
2900321218,3,1, ,,,
2900321601,3,1, ,,,
2900321602,3,1, ,,,
2900321603,3,1, ,,,
2900321604,3,1, ,,,
2900321605,3,1, ,,,
2900321807,3,1, ,,,
2900321808,3,1, ,,,
2900321809,3,1, ,,,
2900321810,3,1, ,,,
2900321811,3,1, ,,,
2900321812,3,1, ,,,
2900324307,3,1, ,,,
2900324310,3,5, ,,,
2900324312,3,1, ,,,
2900324502,3,1, ,,,
2900324503,3,1, ,,,
2900324504,3,1, ,,,
2900324505,3,1, ,,,
2900324506,3,1, ,,,
2900324719,3,1, ,,,
2900324720,3,1, ,,,
2900324722,3,1, ,,,
2900324723,3,1, ,,,
2900324724,3,1, ,,,
2900324913,3,1, ,,,
2900324914,3,1, ,,,
2900324915,3,1, ,,,
2900324916,3,1, ,,,
2900324917,3,1, ,,,
2900324918,3,1, ,,,
2900339220,3,1, ,,,
2900339221,3,1, ,,,
2900339222,5,1, ,,,
2900339223,3,1, ,,,
2900339224,3,1, ,,,
2900339401,3,1, ,,,
2900339402,3,1, ,,,
2900339404,3,1, ,,,
2900339607,3,1, ,,,
2900339608,3,1, ,,,
2900339609,3,1, ,,,
2900339610,3,1, ,,,
2900339611,3,1, ,,,
2900339612,3,1, ,,,
2900339813,3,1, ,,,
2900339814,3,1, ,,,
2900339815,3,1, ,,,
2900339816,3,1, ,,,
2900339817,3,1, ,,,
2900383002,3,1, ,,,
2900383003,3,1, ,,,
2900383004,3,1, ,,,
2900383005,1,1,2,,,
2900383006,3,1, ,,,
2900396501,3,1, ,,,
2900396502,3,1, ,,,
2900396503,3,1, ,,,
2900396505,3,1, ,,,
2900396506,3,1, ,,,
2900401301,3,1, ,,,
2900401302,3,1, ,,,
2900401303,3,1, ,,,
2900401305,3,1, ,,,
2900401306,3,1, ,,,
2900406901,3,1, ,,,
2900406902,3,1, ,,,
2900406904,3,1, ,,,
2900406906,3,1, ,,,
2900409701,3,1, ,,,
2900409703,3,1, ,,,
2900409704,5,1, ,,,
2900409705,3,1, ,,,
2900409706,3,1, ,,,
2900411401,3,1, ,,,
2900411402,3,1, ,,,
2900411403,1,1,2,,,
2900411404,3,1, ,,,
2900411406,3,1, ,,,
2900417601,3,1, ,,,
2900417602,3,1, ,,,
2900417603,1,1,2,,,
2900417604,3,1, ,,,
2900417605,3,1, ,,,
2900417606,3,1, ,,,
2900423801,3,1, ,,,
2900423802,3,1, ,,,
2900423804,3,1, ,,,
2900423805,3,1, ,,,
2900434201,3,1, ,,,
2900434202,3,1, ,,,
2900434203,3,1, ,,,
2900434204,3,1, ,,,
2900434205,3,1, ,,,
2900437001,3,1, ,,,
2900437002,3,1, ,,,
2900437003,3,1, ,,,
2900437004,3,1, ,,,
2900437005,1,1,2,,,
2900437006,1,5,2,,,
2900440501,3,1, ,,,
2900440502,3,1, ,,,
2900440503,3,1, ,,,
2900440504,3,1, ,,,
2900440505,3,1, ,,,
2900463301,3,1, ,,,
2900463303,3,1, ,,,
2900463304,3,1, ,,,
2900463305,3,1, ,,,
2900463306,3,1, ,,,
2900473901,3,1, ,,,
2900473902,1,1,2,,,
2900473903,3,1, ,,,
2900473904,3,1, ,,,
2900473905,3,1, ,,,
2900473906,3,1, ,,,
2900484702,3,1, ,,,
2900484703,3,1, ,,,
2900484705,3,1, ,,,
2900484706,3,1, ,,,
2900499401,3,1, ,,,
2900499402,3,1, ,,,
2900499403,3,1, ,,,
2900499404,1,1,1,,,
2900499405,3,1, ,,,
2900499406,3,4, ,,,
2900518601,3,1, ,,,
2900518604,3,1, ,,,
2900518605,3,1, ,,,
2900519802,3,1, ,,,
2900519803,3,1, ,,,
2900519804,3,1, ,,,
2900519805,2,1,2,,,
2900519806,3,1, ,,,
2900527201,2,1,2,,,
2900527202,3,1, ,,,
2900527204,6,1, ,,,
2900527205,3,1, ,,,
2900527206,3,1, ,,,
2900548001,2,1,2,,,
2900548002,3,1, ,,,
2900548003,3,1, ,,,
2900548004,3,1, ,,,
2900548005,2,1,1,,,
2900548006,3,1, ,,,
2900558502,3,1, ,,,
2900558503,3,1, ,,,
2900558504,3,1, ,,,
2900558505,3,1, ,,,
2900558506,3,1, ,,,
2900559301,3,1, ,,,
2900559302,3,1, ,,,
2900559303,3,1, ,,,
2900559304,3,1, ,,,
2900559305,3,1, ,,,
2900559306,1,1,2,,,
2900562903,3,1, ,,,
2900562904,3,1, ,,,
2900562905,3,1, ,,,
2900562906,3,1, ,,,
2900567701,2,1,2,,,
2900567702,1,1,2,,,
2900567703,3,1, ,,,
2900567704,3,1, ,,,
2900567706,3,1, ,,,
2900576401,3,1, ,,,
2900576402,6,1, ,,,
2900576403,3,1, ,,,
2900576404,3,1, ,,,
2900576405,3,1, ,,,
2900576406,3,1, ,,,
2900588601,3,1, ,,,
2900588602,3,1, ,,,
2900588603,3,1, ,,,
2900588604,3,1, ,,,
2900588605,3,1, ,,,
2900592801,3,1, ,,,
2900592803,3,1, ,,,
2900592805,3,1, ,,,
2900592806,3,1, ,,,
2900595202,3,1, ,,,
2900595204,3,1, ,,,
2900595205,3,1, ,,,
2900602001,3,1, ,,,
2900602002,3,1, ,,,
2900602003,3,1, ,,,
2900602005,3,1, ,,,
2900602006,3,1, ,,,
2900611501,3,1, ,,,
2900611502,3,1, ,,,
2900611503,3,1, ,,,
2900611505,3,1, ,,,
2900611506,3,1, ,,,
2900612301,3,1, ,,,
2900612303,3,1, ,,,
2900612304,3,1, ,,,
2900612305,3,1, ,,,
2900612306,3,1, ,,,
2900635903,3,1, ,,,
2900635905,3,1, ,,,
2900635906,3,1, ,,,
2900645702,3,1, ,,,
2900645703,3,1, ,,,
2900645704,3,1, ,,,
2900645705,3,1, ,,,
2900645706,3,1, ,,,
2900666401,3,1, ,,,
2900666402,4,1, ,,,
2900666405,4,1, ,,,
2900666406,3,1, ,,,
2900679601,4,1, ,,,
2900679602,4,1, ,,,
2900679603,4,1, ,,,
2900679604,3,1, ,,,
2900679605,4,1, ,,,
2900682802,1,1,2,,,
2900682803,3,1, ,,,
2900682804,3,1, ,,,
2900682805,3,1, ,,,
2900682806,3,1, ,,,
2900692201,3,1, ,,,
2900692202,3,1, ,,,
2900692203,4,1, ,,,
2900700001,3,1, ,,,
2900700002,3,1, ,,,
2900700004,3,1, ,,,
2900700005,3,1, ,,,
2900700006,3,1, ,,,
2900701501,3,1, ,,,
2900701502,3,1, ,,,
2900701505,4,1, ,,,
2900709302,3,1, ,,,
2900709303,3,1, ,,,
2900709304,3,1, ,,,
2900724401,3,1, ,,,
2900724403,3,1, ,,,
2900724406,3,1, ,,,
2900736702,3,1, ,,,
2900736703,3,1, ,,,
2900736704,3,1, ,,,
2900736705,3,1, ,,,
2900736706,3,1, ,,,
2900742402,3,1, ,,,
2900742406,3,1, ,,,
2900753601,3,1, ,,,
2900753602,3,1, ,,,
2900753603,3,1, ,,,
2900753604,3,1, ,,,
2900753605,3,1, ,,,
2900754801,3,1, ,,,
2900754802,3,1, ,,,
2900754803,3,1, ,,,
2900754804,3,1, ,,,
2900754806,4,1, ,,,
2900757203,3,1, ,,,
2900757204,3,1, ,,,
2900757205,3,1, ,,,
2900757206,2,1,1,,,
2900762001,3,1, ,,,
2900762003,3,1, ,,,
2900762004,1,1,2,,,
2900762005,3,1, ,,,
2900764501,3,1, ,,,
2900764505,2,1,2,,,
2900771301,3,1, ,,,
2900771302,3,1, ,,,
2900771303,3,1, ,,,
2900771304,3,1, ,,,
2900771305,3,1, ,,,
2900771306,3,1, ,,,
2900772902,3,1, ,,,
2900772903,3,1, ,,,
2900772904,3,1, ,,,
2900772905,3,1, ,,,
2900772906,3,1, ,,,
2900788702,3,1, ,,,
2900788703,3,1, ,,,
2900788704,3,1, ,,,
2900788706,3,1, ,,,
2900793402,3,1, ,,,
2900793403,3,1, ,,,
2900793404,3,1, ,,,
2900793405,3,1, ,,,
2900793406,3,1, ,,,
2900801603,3,1, ,,,
2900801604,3,1, ,,,
2900801605,3,1, ,,,
2900803801,3,1, ,,,
2900803802,3,1, ,,,
2900803803,3,1, ,,,
2900803804,3,1, ,,,
2900803805,3,1, ,,,
2900803806,3,1, ,,,
2900805201,3,1, ,,,
2900805206,3,1, ,,,
2900823001,3,1, ,,,
2900823003,3,1, ,,,
2900823004,3,1, ,,,
2900823005,3,1, ,,,
2900823006,3,1, ,,,
2900848506,3,1, ,,,
2900859302,3,1, ,,,
2900859304,3,1, ,,,
2900869901,3,1, ,,,
2900869903,3,1, ,,,
2900869904,3,1, ,,,
2900869905,3,1, ,,,
2900869906,3,1, ,,,
2900872701,3,1, ,,,
2900872702,3,1, ,,,
2900872703,3,1, ,,,
2900872704,3,1, ,,,
2900872705,3,1, ,,,
2900872706,3,1, ,,,
2900885402,3,1, ,,,
2900885403,3,1, ,,,
2900885405,1,1,2,,,
2900885406,3,1, ,,,
2900886602,3,1, ,,,
2900886603,1,1,2,,,
2900886604,3,1, ,,,
2900886605,3,1, ,,,
2900904801,3,1, ,,,
2900904802,3,1, ,,,
2900904803,3,1, ,,,
2900904805,3,1, ,,,
2900904806,3,1, ,,,
2900910201,3,1, ,,,
